,volt_measured,volt_measured_time,current_measured,current_measured_time,temperature_measured,temperature_measured_time,current_charge,current_charge_time,voltage_charge,voltage_charge_time,volt_discharge_measured,volt_discharge_measured_time,current_discharge_measured,current_discharge_measured_time,temperature_discharge_measured,temperature_discharge_measured_time,current_load,current_load_time,voltage_load,voltage_load_time,capacity
0,0.08061372298879138,0.9282678678152134,0.4800576965315987,0.9259405217634078,0.5371470177788665,0.9920927656108334,0.545454545454551,0.9259405217634078,0.1818181818181647,0.9236223546200955,0.8860853010649057,0.0,0.3502496947027025,0.0,0.0,0.0,0.0,,,0.0,0.0
1,0.9996802373753736,0.9512839071057201,0.9959832788035092,0.9506528184297366,0.907591522118145,0.0043190220363772056,0.9946839358206071,0.9506528184297366,0.9931309843696781,0.950044096742433,0.9884514426697519,0.915030848342388,0.011048859164917522,0.9145788531748873,0.8744831846355958,0.9145788531748873,0.6666666666666667,,,0.7369759027784213,0.9132100371722424
2,0.9997399006181141,0.9386849106233642,0.9896560443305594,0.9381420616470975,0.9046053540237988,0.003936749159575292,0.9883046588053355,0.9381420616470975,0.9931309843696781,0.9293461074390005,0.9787290333787055,0.9065987951244571,0.015745018117997566,0.9062300808934068,0.8812307011396898,0.9062300808934068,0.0006,,,0.738155550276513,0.9037422083926386
3,0.9997263682201246,0.9212680469364576,0.997766475763923,0.9207471279149868,0.899660112058684,0.006394109747640356,0.9946839358206071,0.9207471279149868,0.9943798963024637,0.9217359809829989,0.986947136622247,0.8942116044655001,0.010318152400115573,0.8939703629465244,0.8826667421568398,0.8939703629465244,0.0006,,,0.7377846360124071,0.8903608975919152
4,0.9996884939989579,0.9087949069369977,0.9923820578368997,0.9082863805342871,0.8857492225131909,0.0065495552106302835,0.9925575101488499,0.9082863805342871,0.9931309843696781,0.9045927227487188,0.9226000620317973,0.8879243196558224,0.017986596891353658,0.8877245328942659,0.8818160060901263,0.8877245328942659,0.0006,,,0.7353936968986278,0.8771822964734072
5,0.9996808191614107,0.8667657609318677,0.9992841682784186,0.8663475770625517,0.8627315865841353,0.766737330893914,0.9989367871641215,0.8663475770625517,0.9931309843696781,0.8575669956966784,0.9831533607714367,0.865042177562609,0.01245701368361557,0.8650222635836494,0.8805308009495244,0.8650222635836494,0.0006,,,0.7329179967555738,0.8161540186601444
6,0.9997330022821125,0.8681709104608596,0.9956232641118741,0.8677997403297963,0.8675189806112036,0.008440858649649467,0.9957471486564856,0.8677997403297963,0.9943798963024637,0.8681333994175072,0.9734387291425893,0.860592359666131,0.015796022723273653,0.8606468609062925,0.8795647806179216,0.8606468609062925,0.0006,,,0.7311203848467169,0.8167144507331817
7,0.9997736288720748,0.86082392538628,0.9948895703936436,0.8604360867949123,0.8796809226538557,0.008610490397611291,0.9978735743282428,0.8604360867949123,0.9943798963024637,0.8620606833378859,0.9763305603248268,0.8568718783385886,0.02120039933346664,0.856924332450426,0.8881077723291366,0.856924332450426,0.0006,,,0.7312865164640953,0.8076296463893764
8,0.9997023615947117,0.8556981674275788,0.9922209614520587,0.8553458714464385,0.8776266382859874,0.00878495151918057,0.9925575101488499,0.8553458714464385,0.9943798963024637,0.8520026461190847,0.9697797742300381,0.8506826071389655,0.00988600490562297,0.8507861693750447,0.8866566727269181,0.8507861693750447,0.0006,,,0.7314594289638155,0.8001424900021424
9,0.9996753720434964,0.8437664606638992,0.9913373932455674,0.8434444120219934,0.8736802650372809,0.008021004981651435,0.9914942973129711,0.8434444120219934,0.9943798963024637,0.8386620620359263,0.9919127396646884,0.8435385680672811,0.014308317223023668,0.8437070656453576,0.8815030852355513,0.8437070656453576,0.0006,,,0.730131506171846,0.792117423613735
10,0.9997213435080298,0.8351756133104276,0.9917493287125834,0.8350209677480442,0.8555214277743582,0.8876838616831424,0.9914942973129711,0.8350209677480442,0.9954206562464522,0.8399410279290224,0.9708565015543862,0.841629032323159,0.00898794481026976,0.8418372109671415,0.8863108469736322,0.8418372109671415,0.0006,,,0.7291885114674891,0.789479875506363
11,0.9997079244402738,0.8463150709734725,0.9887583129813322,0.8461823686628606,0.8804318916845815,0.009223519009907487,0.9914942973129711,0.8461823686628606,0.9943798963024637,0.8409717623827534,0.9549670270021882,0.8406921375211667,0.0066080909042653836,0.8409334955973943,0.8822239505341224,0.8409334955973943,0.0006,,,0.7288318370563014,0.7943007152835307
12,0.9997307846979698,0.8334399965984134,0.9925938851684425,0.8332201071542931,0.87424381905216,0.007445705850663473,0.9946839358206071,0.8332201071542931,0.9943798963024637,0.8316542629905213,0.9781747126960612,0.8341338739072204,0.016118924950576652,0.8344906578853175,0.8759160411179869,0.8344906578853175,0.0006,,,0.7283092570571468,0.7867380813689487
13,0.9997502323286531,0.8305280874883302,0.9934059019839492,0.8303140157631662,0.8732267153444693,0.006577927780574074,0.9957471486564856,0.8303140157631662,0.9943798963024637,0.8312624472544793,0.9646350860466064,0.8318092216969827,0.008389740284815421,0.8321998711432458,0.8765020913308672,0.8321998711432458,0.0006,,,0.7270339991180337,0.7837806548472458
14,0.9997062350062895,0.819942115789961,0.9907367426851067,0.8197556050772346,0.8718548300104576,0.009633713930690615,0.9925575101488499,0.8197556050772346,0.9943798963024637,0.8165172667101983,0.9869902588672737,0.8243769073016104,0.013289327616807655,0.8248619085117044,0.872641925460344,0.8248619085117044,0.0006,,,0.7259745992668057,0.7817832188239843
15,0.9997544223971956,0.8181378718365289,0.9923589365122789,0.8179923237206355,0.8880434849107025,0.8486054759591757,0.9946839358206071,0.8179923237206355,0.9943798963024637,0.8159111004859468,0.9915402223070483,0.8220707047120909,0.015057228488930543,0.8225711217696327,0.8684608321503425,0.8225711217696327,0.0008999999999999999,,,0.726878716912402,0.7915965489296437
16,0.9997143860825264,0.8533107397584341,0.9960766112537784,0.853119880766286,0.9197741052028282,0.00787491643002595,0.9989367871641215,0.853119880766286,0.9943798963024637,0.8457936678461847,0.9245802579006995,0.8345391890123284,0.009832711545693719,0.8349831770348628,0.8761942118094622,0.8349831770348628,0.0008999999999999999,,,0.7289731054384258,0.8168415306315162
17,0.99967995238745,0.8681795291700577,0.9946561521311436,0.8679718431850206,0.9462985131728376,0.007002610822179564,0.9957471486564856,0.8679718431850206,0.9954206562464522,0.8688254721300834,0.9340349433141615,0.8419438289766283,0.011107772947910625,0.8423921540554085,0.8788478508283255,0.8423921540554085,0.0008999999999999999,,,0.7310566445527024,0.8375137574504564
18,0.9997355740250066,0.8235284784860247,0.9901369237452052,0.8234223837845523,0.8956898472512919,0.01014804221988447,0.9914942973129711,0.8234223837845523,0.9943798963024637,0.8183211636064041,0.9743547165168047,0.8224316254173506,0.01189479360352105,0.8230098074307395,0.8690855605162258,0.8230098074307395,0.0008999999999999999,,,0.7274191532350572,0.8036588111022595
19,0.9997167668563094,0.8083010218473453,0.995160478799648,0.808263089513446,0.879276407970009,0.00712515617746871,0.9978735743282428,0.808263089513446,0.9954206562464522,0.8100409524478979,0.961308769962956,0.814494829205519,0.017852563412006917,0.8151529816021189,0.8689295589325391,0.8151529816021189,0.0008999999999999999,,,0.7240852194169209,0.7817803414737056
20,0.9998535561522974,0.788092915047473,0.9914467872555508,0.7881017430072403,0.8590000826106626,0.8443846034262609,0.9914942973129711,0.7881017430072403,0.9943798963024637,0.7837523120992601,0.9822586599679657,0.8055669424308414,0.007170873631950345,0.8063030997208104,0.8647630745837038,0.8063030997208104,0.0006,,,0.7220260914790754,0.7719054278950607
21,0.9997719529280159,0.9939683448572004,0.9904688963880109,0.9935975308286666,0.9573840431944648,1.0,0.9914942973129711,0.9935975308286666,0.9943798963024637,0.9908215663551538,0.9388829802598303,0.8929599130100383,0.004222276570614366,0.8931204810652158,0.908380608696848,0.8931204810652158,0.0,,,0.7289943522030973,0.8970724632243534
22,0.9996722889466194,0.9206493579802213,0.9887028168887692,0.9204249050310986,0.907883125572452,0.9551193651569603,0.9883046588053355,0.9204249050310986,0.9943798963024637,0.925902123020312,0.9629920119251432,0.8661774057873002,0.019353680177306702,0.8665977521655094,0.9046476061300377,0.8665977521655094,0.0006,,,0.7352702848400039,0.8617857743522226
23,0.9997294866468881,0.8840246842273867,0.9916152064550917,0.8838986516881354,0.89227180143873,0.9307506966748533,0.9914942973129711,0.8838986516881354,0.9943798963024637,0.8814843661993332,0.9350390891792506,0.8510879222440735,0.022033669796418038,0.8515822177679147,0.9043209811979062,0.8515822177679147,0.0006,,,0.733521947342832,0.8322513312161617
24,0.9997202291675109,0.8590547429458197,0.9941442636849288,0.8589970358517105,0.8889112767165982,0.9022787858274682,0.9946839358206071,0.8589970358517105,0.9943798963024637,0.8593827692336163,0.9851899081451572,0.8362232934533251,0.019536966565555435,0.8368438685661106,0.9022917023478894,0.8368438685661106,0.0006,,,0.731212152787745,0.8160816309311678
25,0.9997647219063028,0.8547962752632464,0.9958337972922663,0.8547534968006473,0.8932812145132242,0.9067656363216413,0.9957471486564856,0.8547534968006473,0.9954206562464522,0.8565995242041387,0.9315192312693097,0.8341696200473578,0.01851210643173741,0.8348485933137662,0.9101035722392894,0.8348485933137662,0.0006,,,0.7296548101432054,0.8134741764707171
26,0.9998532978091924,0.8435819212440758,0.9973318293504254,0.8436053183790809,0.8995189469338839,0.900240962407568,0.9978735743282428,0.8436053183790809,0.9943798963024637,0.8343461138731776,0.9474953900380189,0.829899109402215,0.022053601211711633,0.8306604624525735,0.9079887148798377,0.8306604624525735,0.0006,,,0.7273343922057826,0.815262023270921
27,0.9996752640802358,0.8519475016750463,0.9912649797688048,0.8519730808418848,0.9157584745527481,0.886183013285584,0.9914942973129711,0.8519730808418848,0.9943798963024637,0.8457195663616351,0.9841483829986861,0.8280074467281616,0.02053861669996141,0.8287906077743575,0.9085527002142462,0.8287906077743575,0.0006,,,0.727864205146102,0.8197606889937116
28,0.9998201604152216,0.8405693139904246,0.9947125433726516,0.8406176065621012,0.902390244474213,0.8846998296030346,0.9957471486564856,0.8406176065621012,0.9954206562464522,0.8389701465606967,0.9400136405029244,0.8247286031965121,0.018841611310925165,0.8255422721740998,0.9085378058677094,0.8255422721740998,0.0006,,,0.7256073014732822,0.8093765110640518
29,0.9996863049472013,0.8187061742566504,0.9884758414227951,0.8188234199181382,0.8858915626776388,0.8694094825080634,0.9904310844770926,0.8188234199181382,0.9943798963024637,0.8120866310076068,0.9490120264020472,0.8149629883311915,0.016796106973501534,0.8158596893120481,0.9034985041371394,0.8222309399384351,0.0006,,,0.7256778226496388,0.7919510095181574
30,0.9997521851481388,0.8118947996790135,0.9980525172645521,0.8120252406298591,0.8795690624085511,0.8796583393715108,0.9989367871641215,0.8120252406298591,0.9943798963024637,0.8034838736437667,0.9095548166569258,0.8118375072717451,0.018619016995673168,0.8127906077743574,0.9084131789145794,0.8127906077743574,0.0006,,,0.7235131389766699,0.7815099852523759
31,0.9997867430360761,0.7997807693888767,0.989272629520176,0.7999795836283368,0.8870636044532072,0.8628378052264181,0.9914942973129711,0.7999795836283368,0.9954206562464522,0.7911618912492633,0.964989387076749,0.8076753881483096,0.030046082221817382,0.8086837998425085,0.9043044721982154,0.8086837998425085,0.0006,,,0.7207230319223598,0.7837412684179491
32,0.9997252289791465,0.8188007710905103,0.9959973206563388,0.8189740709778891,0.9062834122790724,0.8687650815010265,0.9978735743282428,0.8189740709778891,0.9954206562464522,0.8068869220390815,0.9727888177232357,0.8122341741171424,0.02824887253892628,0.8132292934354642,0.9073574074947205,0.8132292934354642,0.0006,,,0.7214259833918109,0.801885810032765
33,0.9998067696870366,0.8106304224230382,0.994053976116378,0.8108389137513408,0.8962107241418533,0.8634439970443317,0.9946839358206071,0.8108389137513408,0.9954206562464522,0.8118777358170307,0.9324367296155803,0.8085402141193795,0.02030357503934139,0.8095783520652874,0.9095893141513264,0.8095783520652874,0.0006,,,0.7211045695688014,0.7908648266900419
34,0.9997002528190777,0.788119596282112,0.99577339135547,0.7883919058484572,0.885137758272322,0.8492056156403774,0.9978735743282428,0.7883919058484572,0.9954206562464522,0.7909023916036059,0.9918751877378303,0.7985947154520763,0.0255576679281024,0.7997354141312908,0.9037001676132252,0.7997354141312908,0.0006,,,0.7192608476600192,0.7798421041340702
35,0.9996734241929728,0.7935663612138539,0.9945078228774784,0.7938277978204288,0.8873778248354606,0.856080540454746,0.9957471486564856,0.7938277978204288,0.9954206562464522,0.7929516696165826,0.906653295250995,0.8010266060827247,0.016811585004756015,0.8021779654950247,0.9121162513651696,0.8021779654950247,0.0006,,,0.718808788837221,0.7755894706137463
36,0.9996808109472896,0.7802008349387355,0.9969824150511271,0.780514261500043,0.8925898806213912,0.8576349873074853,0.9957471486564856,0.780514261500043,0.9954206562464522,0.779434207575236,0.9533486274071522,0.7975857518191615,0.01671811838574554,0.7987864557233875,0.9080353781024821,0.7987864557233875,0.0006,,,0.7169546695755145,0.7715294382682586
37,0.9997621632379198,0.8340978074461729,0.9924375572416714,0.8343032209447381,0.9510723709439037,0.8846619236614442,0.9925575101488499,0.8343032209447381,0.9954206562464522,0.8283180064694142,0.9723503099916251,0.8138825324180016,0.01193967281761837,0.8150012169804568,0.9163006077808932,0.8150012169804568,0.0008999999999999999,,,0.7215247582445923,0.8094825293712954
38,0.9998492571989572,0.8570549772028996,0.9905071610454017,0.8572334475521727,0.9764708749214247,0.894512616514426,0.9904310844770926,0.8572334475521727,0.9964614161904403,0.8512608117895675,0.8569888955222236,0.8238730020358004,0.02314552245284184,0.8249695754885819,0.9310894181126422,0.8249695754885819,0.0008999999999999999,,,0.7221040716260081,0.8200042167813844
39,0.9997305721660433,0.8245310788873477,0.998103296153499,0.824812233110535,0.9292016903642184,0.8726693934848382,0.9978735743282428,0.824812233110535,0.9954206562464522,0.8149649310409849,0.9722450848745098,0.811945322242805,0.01803932170427736,0.8131038728613358,0.9193828819843128,0.8131038728613358,0.0006,,,0.7184909914847939,0.8141631188471505
40,0.9996703271357095,0.7880699520927145,0.9964535816826573,0.7884174584289798,0.9000405178543935,0.84566611043843,0.9978735743282428,0.7884174584289798,0.9954206562464522,0.7782642153594496,0.9944819196519057,0.79510831368737,0.026507904724153694,0.7963971651514067,0.9068031103654648,0.7963971651514067,0.0008999999999999999,,,0.715464231636749,0.7820527719345219
41,0.99976384083981,0.7687795049835647,0.9943440640976837,0.7691719446433551,0.8827273883932841,0.8535411456157216,0.9946839358206071,0.7691719446433551,0.9954206562464522,0.7659229332999387,0.970759112951252,0.7918473432257893,0.026564089423981047,0.7932026630395876,0.9070249443462883,0.7932026630395876,0.0006,,,0.7131793003169158,0.7712028720436349
42,0.9997987652134651,0.8902649029911056,0.9934028129394568,0.8904710847263453,0.9453665128901758,0.9316792406200519,0.9946839358206071,0.8904710847263453,0.9954206562464522,0.8862039518029978,0.9746116443099975,0.8403946373871186,0.010139395961218475,0.8413985253060348,0.9226858518300003,0.8413985253060348,0.0008999999999999999,,,0.717364460898381,0.8439885068390435
43,0.9996737836676819,0.8943216667357201,0.9971726656484009,0.894513724954333,0.9714992381008104,0.9021080574665451,0.9978735743282428,0.894513724954333,0.9977103281232259,0.8975647723845559,0.9045763353398937,0.8446651480322614,0.014731891640710522,0.8457389934855752,0.936296803670452,0.8457389934855752,0.0008999999999999999,,,0.7231777113301536,0.8482292053310396
44,0.9997241667317568,0.8576847990818111,0.9939441018522656,0.8579560124683072,1.0,1.0,0.9957471486564856,0.8579560124683072,0.9964614161904403,0.8607245901609032,0.9704995886873815,0.8261157840541081,0.016365587572988408,0.8273136230224069,0.9220204932604722,0.8273136230224069,0.0006,,,0.7223933892725989,0.8283728947212381
45,0.9997411599993764,1.0,0.9907160323898774,1.0,0.9411270279179234,1.0,0.9946839358206071,1.0,0.9964614161904403,1.0,0.9036425731766121,1.0,0.012444716746205186,1.0,0.9964742626137688,1.0,0.0008999999999999999,,,0.8126392482442599,1.0
46,0.9996756391169026,1.0,0.9914389151295243,1.0,0.9242806463048141,0.9848771852124105,0.9914942973129711,1.0,0.9954206562464522,1.0,0.889556714037785,0.9185441731713225,0.015981638622528636,0.9180007739279721,0.9486885923502066,0.9180007739279721,0.0006,,,0.722842057654226,0.9146348973037663
47,0.9997679910438317,0.98475606124379,0.9937698896827335,0.9845384768110186,0.9153005604859346,0.9519910229790918,0.9957471486564856,0.9845384768110186,0.9954206562464522,0.9852048565183457,0.9452498816734006,0.8930725793348551,0.019319306921978925,0.8927390940250605,0.9374109492653373,0.8927390940250605,0.0006,,,0.7195682476595219,0.8798626308174774
48,0.9999079241369991,0.9486552823108356,0.9892558416714681,0.948535215670962,0.9532510146198182,0.9795507109080288,0.9914942973129711,0.948535215670962,0.9954206562464522,0.9405132889691609,0.992513162599131,0.8752446984765123,0.02462977072244409,0.8751520001725165,0.9324044185727836,0.8751520001725165,0.0006,,,0.719631761924125,0.8529708594809632
