,volt_measured,volt_measured_time,current_measured,current_measured_time,temperature_measured,temperature_measured_time,current_charge,current_charge_time,voltage_charge,voltage_charge_time,volt_discharge_measured,volt_discharge_measured_time,current_discharge_measured,current_discharge_measured_time,temperature_discharge_measured,temperature_discharge_measured_time,current_load,current_load_time,voltage_load,voltage_load_time,capacity
0,0.2862754586033795,1.0,0.5055757249068867,1.0,0.9350016244286572,0.0,0.45454545454546,1.0,0.0,1.0,0.7918160354593676,0.48850754650405775,0.17587218008297614,0.4855206068318693,0.0,0.4855206068318693,1.0,,1.0,0.19076675603217144,0.42642180765554116
1,0.9998480403298955,1.0,0.9957254024918748,1.0,0.9733259399352827,0.0,0.9961030909573997,1.0,0.9955680902497985,1.0,0.9692863919060782,1.0,0.01889564947676532,1.0,0.9837343714861844,1.0,0.00020008003201280505,,0.0,1.0,1.0
2,0.9998337247044382,0.9876396953365938,0.9935995416411693,0.9875732246391511,0.9745618672125902,0.0,0.9931804091754494,0.9875732246391511,0.9955680902497985,0.9879980941929453,0.9877029944792691,0.999787487786507,0.0013037285817089888,0.9997212077074736,0.9820148379226085,0.9937336125337939,0.0004,,0.0,1.0,1.0
3,0.9997856816895535,0.9801313090742229,0.9926105811310161,0.9800814404343838,0.9778105582384923,0.0,0.9931804091754494,0.9800814404343838,0.9955680902497985,0.9811688217575969,0.9371300154894104,0.9943239470419354,0.009670479216040539,0.9943578335160115,0.9871476344437349,0.9943440145858303,0.0004,,0.0,1.0,1.0
4,0.9997574152507542,0.9701743437270551,0.9951652527503343,0.9701522491242488,0.7775098047938052,1.0,0.9961030909573997,0.9701522491242488,0.9977840451248993,0.9726742075478572,0.9586039672148275,0.9869298811021143,0.008172590932181676,0.987017735999347,0.9886961268758049,0.9870576452906714,0.00019995997598559143,,0.0,1.0,0.9905563929716068
5,0.9998395709175455,1.0,0.9928778515107428,1.0,0.9919343595356024,0.0,0.9922061819147994,1.0,0.9955680902497985,1.0,0.9231740749977254,1.0,0.008907768996368779,1.0,0.9885080206626813,1.0,0.0004001200320063999,,0.001,1.0,1.0
6,0.9997503753708806,0.9993106434543738,0.9938162916104728,0.9991708396593311,0.989614403698181,0.0,0.9941546364360997,0.9991708396593311,0.9955680902497985,0.999825528328851,0.9002007856187526,1.0,0.0245874020273136,1.0,0.9913863837731864,1.0,0.0004001200320063999,,0.0,1.0,1.0
7,0.9997829484573648,0.9826778535232937,0.9934126747584067,0.9825384707722484,0.9775503720452087,0.0,0.9941546364360997,0.9825384707722484,0.9955680902497985,0.9832148609706145,0.993615784018774,1.0,0.0,1.0,0.9862592019921815,1.0,0.0004001200320063999,,0.0,1.0,1.0
8,0.9997539042054362,0.9729758428976946,0.9912697448220067,0.972861636008282,0.9806564123982527,0.0,0.9922061819147994,0.972861636008282,0.9955680902497985,0.9716512160995543,0.9916852415548192,0.9926207753446087,0.013080435343050367,0.992472793178712,0.985498950732317,0.992472793178712,0.00020008003201280505,,0.0,1.0,0.9907134850520061
9,0.9997800454817733,0.9643005143541967,0.9990083827262942,0.9641965207489277,0.7788293119972021,1.0,0.9980515454787,0.9641965207489277,0.9977840451248993,0.9664342522797152,0.9924155876667387,0.9856753260278119,0.016545031455056397,0.985562621869988,0.9871661593826895,0.991787476578971,0.0004001200320063999,,0.0,0.9948827996268668,0.9812906694354115
10,0.9998267113589533,0.985064668100113,0.9940084636931564,0.9849789149195063,0.988559592849681,0.0,0.9931804091754494,0.9849789149195063,0.9955680902497985,0.9851970557352362,0.9691483914828216,0.9971129981461861,0.021252119981501123,0.9970050286440931,0.9904253580241725,0.9970050286440931,0.0004001200320063999,,0.001,1.0,0.9963538260353922
11,0.9998276501737844,0.9689057830081704,0.9968458993951546,0.9688570809832068,0.9833086240741695,0.0,0.9931804091754494,0.9688570809832068,0.9955680902497985,0.969913787945627,0.9493176999555573,0.988276717084557,0.020561730934864453,0.9882055384461377,0.9904988642511136,0.9945581852815806,0.0004001200320063999,,0.0,1.0,0.9845333576018256
12,0.999875066167408,0.9586359791739435,0.9926722881576795,0.9586086055250671,0.9831571416654112,0.0,0.9922061819147994,0.9586086055250671,0.9955680902497985,0.9567115203207497,0.9506428272552823,0.9805727914126307,0.024029012662596553,0.9805712117541407,0.9905932830900261,0.9805712117541407,0.0004001200320063999,,0.0,0.9942481300446342,0.9739008060089458
13,0.9997346748232737,0.9491918675093028,0.9929437266565452,0.949189374039094,0.9792999550850742,0.0,0.9922061819147994,0.949189374039094,0.9955680902497985,0.9481002007987803,0.9905654278023154,0.9728688657407043,0.01687803869271801,0.9730045397173283,0.9881057768941113,0.9730045397173283,0.0004001200320063999,,0.0,0.9870912463384223,0.9632256670759781
14,0.9998538514554087,0.9457923677279098,0.9989810011470925,0.9458684004827685,0.7793582153531604,0.9939879677292001,0.9980515454787,0.9458684004827685,0.9977840451248993,0.9486840127155747,0.9046674992871933,0.9707409707294308,0.006782138332907392,0.9708809352629203,0.992926867014055,0.9772824437937744,0.0004001200320063999,,0.0,0.9851650472014001,0.9603164511471134
15,0.9999096358887944,1.0,0.9992292048903946,1.0,1.0,0.0,1.0,1.0,0.9955680902497985,1.0,0.909430588719138,1.0,0.004923030560960238,1.0,0.9912378493011426,1.0,0.0004001200320063999,,0.001,0.9951307435249538,1.0
16,0.9999183407861951,1.0,0.9963584473074295,1.0,1.0,0.0,0.9980515454787,1.0,0.9967767929089444,1.0,0.8704726713927997,1.0,0.012195726743075532,1.0,0.9945111848555661,1.0,0.0004001200320063999,,0.0,1.0,1.0
17,0.9998364036711622,1.0,0.9902152709275549,1.0,0.9981670734854178,0.0,0.989283500132849,1.0,0.9967767929089444,1.0,0.9391941440809859,1.0,0.026618252085771267,1.0,0.9914326950495372,1.0,0.0004001200320063999,,0.0,1.0,1.0
18,0.9998820095854299,0.9960887332149518,0.9862075691984507,0.9960690319224503,0.9982168494589441,0.0,0.9902577273934994,0.9960690319224503,0.9955680902497985,0.9962153341561802,0.9370393819998649,1.0,0.017000984657400846,1.0,0.9920101281035755,1.0,0.00020008003201280505,,0.0,0.9998754644830494,1.0
19,0.9999155178890202,0.9902707356654328,0.9974689195188302,0.9902876976487476,0.7944179322897328,1.0,0.9980515454787,0.9902876976487476,0.998992747784045,0.9948003193769609,0.8435625314135095,0.9961191501346645,0.014311612868901024,0.9962059961419345,0.9970441125699733,1.0,0.0004001200320063999,,0.0,0.9963206536378157,0.9946582015419816
20,0.9997650321456909,1.0,0.9951560425803493,1.0,0.999763154183515,0.0,0.9970773182180497,1.0,0.9955680902497985,1.0,0.9871324120116959,1.0,0.01737847974461141,1.0,0.991300953787384,1.0,0.0004001200320063999,,0.0,1.0,1.0
21,0.9997438237800645,1.0,0.9918983000306305,1.0,0.993865553593254,0.0,0.9961030909573997,1.0,0.9967767929089444,0.9991595306549688,0.9481536976290466,1.0,0.017552873690634907,1.0,0.9923709839751217,1.0,0.0004001200320063999,,0.0,1.0,0.9988365314096512
22,0.9999881074807393,0.9902262647301079,0.9914068661723486,0.9901894661359677,0.9945157040206749,0.0,0.9922061819147994,0.9901894661359677,0.9967767929089444,0.9867676506318274,0.9794706067239182,0.9962975538922441,0.01825985862158354,0.9962623926932038,0.9923572575369786,1.0,0.00020008003201280505,,0.0,0.9956966470708795,0.9953498675088467
23,0.9998066697433438,0.9839155330671151,1.0,0.9838871426465047,0.9966567260008578,0.0,0.9980515454787,0.9838871426465047,0.9967767929089444,0.9851116858880171,0.9094541418581118,0.9928637166197566,0.004067504673777288,0.9929134231442421,0.9937953064842222,0.9929134231442421,0.0004001200320063999,,0.0,0.9927603437029844,0.9809003056273202
24,1.0,0.9755661415099499,0.9958150227668897,0.9755686760441936,0.7948136926449599,1.0,0.9961030909573997,0.9755686760441936,0.998992747784045,0.9743555993444043,0.9130877825836476,0.9885230770385246,0.015266162013157069,0.9886030175232008,0.9938855472982397,0.9955663837575879,0.0004001200320063999,,0.0,0.9891938577787348,0.9747831817435862
25,0.9999187861720602,1.0,0.995113452644763,1.0,0.9930207161294801,0.0,0.9961030909573997,1.0,0.9967767929089444,1.0,1.0,1.0,0.022123533473104653,1.0,0.9918366714234759,1.0,0.0004001200320063999,,0.0,1.0,1.0
26,0.9999078454547892,1.0,0.9943545654599398,1.0,0.9905116474981613,0.0,0.9941546364360997,1.0,0.9967767929089444,1.0,1.0,1.0,0.01769941575032703,1.0,0.9903225869815997,1.0,0.0004001200320063999,,0.0,1.0,1.0
27,0.9999812507870816,1.0,0.998646207942201,1.0,0.9978184219283723,0.0,0.9941546364360997,1.0,0.9967767929089444,1.0,0.9015650756068581,1.0,0.02069129278060671,1.0,0.9951264913494134,1.0,0.00020008003201280505,,0.0,1.0,1.0
28,0.9999572614076847,0.99843323226632,0.9946788182035418,0.9984097115368894,0.9919422204092014,0.0,0.9941546364360997,0.9984097115368894,0.9967767929089444,0.9958939586143425,0.9769066358252106,0.9995667488875418,0.027097610851321906,0.9995175858021672,0.9925481082573123,0.9994691141961061,0.00020008003201280505,,0.0,0.9993664041770333,0.9996483451678904
29,0.9998627282767579,0.9876303455753501,0.9935163529675826,0.9876276747311983,0.7940223920755667,1.0,0.9922061819147994,0.9876276747311983,0.9977840451248993,0.9825030938629086,1.0,0.9955965195044236,0.01765169197932519,0.9955764161247407,0.9914746836838114,0.9883851245138044,0.0004001200320063999,,0.0,0.99560474577608,0.9939411111356442
30,0.9999837439627417,1.0,0.9944931642724829,1.0,0.9936992476063965,0.0,0.9961030909573997,1.0,0.9967767929089444,1.0,0.9799428981333679,1.0,0.011529115274140633,1.0,0.9931476684048308,1.0,0.0004001200320063999,,0.0,1.0,1.0
31,0.9998473738187392,0.9971820948487666,0.9924420089231384,0.9971448186000276,0.9976618031521659,0.0,0.9941546364360997,0.9971448186000276,0.9967767929089444,0.9986529891093049,0.8734765699958502,1.0,0.012029919032747064,1.0,0.9971757915914592,1.0,0.00020008003201280505,,0.0,1.0,1.0
32,0.9999621915707413,0.9917070129577363,0.9942726542240643,0.9916986090891526,1.0,0.0,0.9941546364360997,0.9916986090891526,0.9967767929089444,0.993128607058952,0.8517993317741787,0.9969446129465864,0.03429827372095828,0.9968407691290976,1.0,1.0,0.0004001200320063999,,0.0,0.9965345724955023,0.996070626128648
33,0.9999477157664993,0.9856026610335245,0.9939116708693899,0.9855828789776789,1.0,0.0,0.9931804091754494,0.9855828789776789,0.9967767929089444,0.9870147615476251,0.8598190899189001,0.9919161248315684,0.01232702392309025,0.9918707760248091,1.0,0.9992519739192188,0.0004001200320063999,,0.0,0.9921756201292177,0.9887624296249569
34,0.9998823132610482,0.9736854646145369,0.9955521407815613,0.973688671067192,0.7985498942571269,1.0,0.9961030909573997,0.973688671067192,0.998992747784045,0.97503201197446,0.9542404198089994,0.9869399177839087,0.014466176498620446,0.9869742377338585,0.9992398809509149,0.9944187819810552,0.0004001200320063999,,0.0,0.9876075854873085,0.9922449616264197
35,1.0,1.0,0.9917970571969135,1.0,0.9991855206791147,0.0,0.9922061819147994,1.0,0.9967767929089444,1.0,0.9488034153931411,1.0,0.0,1.0,0.9982231218840177,1.0,0.0004001200320063999,,0.0,1.0,1.0
36,0.9998849114338855,1.0,0.9930387015762986,1.0,0.9887256467220066,0.0,0.9941546364360997,1.0,0.9967767929089444,1.0,1.0,1.0,0.00994908134107333,1.0,0.9956951961959564,1.0,0.0004001200320063999,,0.0,1.0,1.0
37,0.9998647577921129,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9977840451248993,1.0,0.9688069707929721,1.0,0.0020219601677186646,1.0,1.0,1.0,0.0004001200320063999,,0.0,1.0,1.0
38,0.9999351921929225,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9977840451248993,1.0,0.9910373242923463,1.0,0.003459263829061812,1.0,1.0,1.0,0.0004001200320063999,,0.0,1.0,1.0
39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0004001200320063999,,0.0,1.0,1.0
